acousticness,danceability,duration_min,energy,instrumentalness,liveness,loudness,mode,tempo,valence,target,song_title,artist
0.011,0.757,4.674,0.578,0.00672,0.127,-3.886,1,102.96,0.952,1,Dangerous (feat. Joywave),Big Data
0.0249,0.618,3.697,0.538,1.37e-05,0.352,-5.828,0,79.925,0.299,1,Counting,Autre Ne Veut
0.642,0.657,2.922,0.393,4.03e-05,0.14,-7.667,1,99.946,0.266,1,You're the Best,Wet
0.538,0.879,5.225,0.495,0.000333,0.0827,-10.584,0,102.652,0.797,1,Estrelar,Marcos Valle
0.0172,0.496,3.176,0.54,0.0367,0.13,-7.121,0,131.337,0.172,1,Hold On We're Going Home,ASTR
0.0639,0.742,4.278,0.945,0.165,0.131,-6.445,1,112.977,0.748,1,Uncle ACE,Blood Orange
0.245,0.623,3.798,0.65,0.000913,0.146,-7.953,1,116.74,0.884,1,San Francisco,Foxygen
0.00101,0.736,4.306,0.68,0.897,0.0922,-7.036,0,120.995,0.0793,1,Stay High - Habits Remix,Tove Lo
0.254,0.482,2.321,0.96,2.43e-06,0.294,-5.269,0,113.263,0.539,1,Crosstown Traffic,Jimi Hendrix
0.0117,0.683,2.923,0.86,0.000379,0.356,-7.317,1,143.311,0.317,1,Ziggy Starfish (Anxiety Raps) [feat. Gold Panda],Open Mike Eagle
0.0626,0.697,3.019,0.655,0.774,0.353,-9.781,0,86.969,0.436,1,Marijuana,Chrome Sparks
0.479,0.631,3.127,0.626,0.0,0.108,-7.747,0,107.007,0.104,1,Crown Violet - Bonus Track,Azizi Gibson
0.0957,0.747,3.372,0.722,0.000519,0.208,-7.33,1,100.215,0.56,1,Glad I Met You,D. Gookin
0.251,0.569,4.43,0.74,2.68e-06,0.134,-6.235,1,180.559,0.709,1,Dancing In The Rain,Blu
0.029,0.674,3.379,0.832,5.56e-06,0.0927,-3.593,1,102.833,0.807,1,You Know I'm No Good - Ghostface UK Version,Amy Winehouse
0.00744,0.578,4.1,0.947,0.0816,0.105,-2.431,0,134.034,0.452,1,Kill V. Maim,Grimes
0.449,0.586,3.619,0.658,0.368,0.109,-9.71,0,144.933,0.276,1,Life Round Here,James Blake
0.275,0.756,3.44,0.44,0.0,0.101,-9.973,0,112.14,0.307,1,Sitting Pretty (feat. Wiz Khalifa),Ty Dolla $ign
0.212,0.723,5.368,0.687,5.83e-05,0.137,-7.019,0,95.237,0.867,1,"Glyde 2nyte (feat. Leon Sylvers III, Leon Sylvers IV)",Dâm-Funk
0.0559,0.599,4.06,0.645,0.108,0.0857,-6.098,1,141.209,0.371,1,Clouds Over the Pacific,James Pants
0.00333,0.586,3.975,0.671,0.916,0.0521,-9.787,0,91.412,0.771,1,Distant Land,Madlib
0.0332,0.749,4.463,0.802,0.0499,0.611,-6.159,0,106.077,0.824,1,Flashlight,Parliament
0.539,0.689,2.859,0.83,0.0,0.0882,-8.774,1,140.732,0.822,1,Can You Get To That,Funkadelic
0.0257,0.283,3.106,0.331,0.00489,0.174,-7.459,0,101.797,0.151,1,Better,Banks
0.0193,0.413,3.613,0.676,0.0,0.1,-7.639,0,71.607,0.601,1,Pony,Pretty Sister
0.0181,0.932,3.213,0.819,6.81e-06,0.0577,-3.484,0,119.941,0.552,1,WTF (Where They From) [feat. Pharrell Williams],Missy Elliott
0.0062,0.748,5.204,0.733,0.0,0.329,-4.421,0,93.019,0.273,1,Again,Fetty Wap
0.108,0.53,3.244,0.433,0.0,0.135,-10.598,1,160.14,0.272,1,Exchange,Bryson Tiller
0.196,0.388,3.967,0.688,0.00883,0.0781,-8.407,0,170.678,0.804,1,Sugar for the Queen,Bells Atlas
0.667,0.371,4.584,0.703,0.00186,0.0986,-7.358,1,120.599,0.558,1,Symphony of the Nymph,Ariel Pink's Haunted Graffiti
0.124,0.875,5.794,0.532,0.0123,0.314,-13.265,0,116.556,0.704,1,Cool It Now,New Edition
0.074,0.523,3.598,0.722,0.00336,0.122,-6.533,1,129.424,0.496,1,Jumpin' Jack Flash,Ananda Shankar
0.0962,0.654,4.202,0.292,0.0031,0.106,-12.977,1,153.547,0.111,1,River,Ibeyi
0.455,0.847,3.192,0.654,0.0622,0.0674,-6.443,0,119.998,0.624,1,You Know You Like It - Bondax Remix,AlunaGeorge
0.015,0.836,3.829,0.537,0.00103,0.0805,-9.854,0,160.188,0.43,1,Batuque (Jeremy Sole & Atropolis Remix),Dom La Nena
0.172,0.413,4.559,0.555,0.000309,0.256,-9.699,0,121.976,0.542,1,Mykonos (feat. Fleet Foxes),Rhythms Del Mundo
0.123,0.473,2.566,0.865,0.968,0.897,-6.391,1,100.018,0.554,1,So Destroyed (channeling Rage Peace),Prince Rama
0.00593,0.609,3.455,0.641,0.585,0.105,-5.309,1,84.957,0.0844,1,Bitch,Allie X
0.174,0.544,3.023,0.427,0.0248,0.133,-8.33,0,139.939,0.189,1,Locket,Kilo Kish
0.0059,0.379,5.425,0.674,1.04e-05,0.0957,-5.762,0,99.797,0.0647,1,Apathy,Shlohmo
0.000304,0.316,4.098,0.748,0.0139,0.608,-8.187,1,79.337,0.239,1,It All Feels Right,Washed Out
0.29,0.857,3.71,0.484,3.04e-06,0.112,-6.232,0,107.434,0.729,1,Last Chance to Dance,Ekkah
0.00412,0.389,3.593,0.884,0.172,0.31,-4.602,1,128.604,0.399,1,The Righteous One,The Orwells
0.00492,0.519,4.711,0.793,0.93,0.235,-9.83,0,164.032,0.222,1,The New International Sound,GENER8ION
0.384,0.478,4.696,0.6,0.808,0.0987,-11.025,0,143.98,0.0635,1,Like Lust,MOVEMENT
0.00978,0.706,6.04,0.643,0.00955,0.103,-9.357,0,160.026,0.808,1,Rhythm of Devotion,Sisyphus
0.0621,0.736,3.174,0.539,0.0312,0.12,-8.316,1,147.73,0.761,1,Zion Gate Dub,King Tubby
0.081,0.651,4.226,0.77,6.54e-05,0.114,-8.08,0,112.923,0.738,1,Enjoy The Silence - Remastered Version Original,Depeche Mode
0.0269,0.869,4.509,0.658,0.299,0.115,-5.025,1,109.998,0.244,1,Fried Neck Bones And Some Home Fries - Dan The Automator Remix,Willie Bobo
0.428,0.624,3.974,0.852,0.656,0.114,-10.184,1,135.223,0.517,1,Archangel,Burial
0.699,0.386,5.483,0.509,0.872,0.131,-12.745,0,129.982,0.254,1,"Lone Wolf and Cub (feat. Herbie Hancock, Flying Lotus, Miguel Atwood-Ferguson & Mono/poly)",Thundercat
0.22,0.234,3.453,0.747,0.000176,0.157,-3.332,0,81.805,0.365,1,Skyscraper,Elephant
0.516,0.525,3.609,0.797,5e-06,0.152,-11.168,0,100.518,0.769,1,I Want You - Single Version,Marvin Gaye
0.00564,0.521,3.477,0.888,0.0226,0.0633,-5.197,1,81.971,0.264,1,"The New International Sound, Pt. 2 (feat. M.I.A.)",GENER8ION
0.504,0.719,3.024,0.697,0.0,0.295,-5.647,1,117.123,0.668,1,Suede (feat. Anderson Paak & Knxwledge),NxWorries
0.825,0.722,3.275,0.605,0.0178,0.248,-6.07,1,165.998,0.69,1,Bam Bam,Sister Nancy
0.0453,0.806,3.638,0.696,5.71e-06,0.0785,-5.109,1,127.023,0.131,1,Alright,Logic
0.259,0.763,2.608,0.491,0.902,0.14,-8.587,0,93.024,0.475,1,Rainy Streets,Blue In Green
0.00403,0.736,2.808,0.68,5.49e-06,0.116,-6.438,1,149.902,0.601,1,Hazelton Trump,OB OBrien
0.0141,0.651,4.278,0.824,6.02e-06,0.129,-9.368,1,141.226,0.731,1,Free Stress Test,Professor Murder
0.127,0.479,4.636,0.609,0.0,0.0815,-8.678,0,107.699,0.522,1,I'm Ya Dogg,Snoop Dogg
0.379,0.535,4.887,0.374,0.0464,0.0914,-8.83,1,121.93,0.339,1,Hot Dreams,Timber Timbre
0.0861,0.356,4.038,0.567,0.0,0.137,-7.011,0,135.553,0.116,1,The Hills,The Weeknd
0.26,0.753,3.337,0.9,0.000102,0.165,-1.866,0,119.72,0.967,1,"When They Fight, They Fight",Generationals
0.032,0.694,4.566,0.789,0.00129,0.127,-5.201,0,109.014,0.549,1,The River,Son Little
0.0356,0.483,3.832,0.804,1.6e-06,0.0736,-3.452,1,73.048,0.803,1,Rill Rill,Sleigh Bells
0.0453,0.878,6.202,0.43,0.751,0.101,-8.445,0,119.999,0.138,1,Awake,Santé
0.19,0.703,3.801,0.412,5.26e-06,0.221,-9.827,0,152.219,0.815,1,Johnny Was,Bob Marley & The Wailers
0.407,0.688,3.201,0.488,0.0,0.43,-14.195,0,69.77,0.708,1,Monster Mash,"Bobby ""Boris"" Pickett"
0.854,0.316,10.993,0.308,0.888,0.585,-15.944,1,103.459,0.0933,1,Night on Bald Mountain,Modest Mussorgsky
0.153,0.725,3.84,0.918,0.0328,0.113,-4.912,0,125.009,0.191,1,Feel The Volume,Jauz
0.321,0.749,5.149,0.422,0.155,0.11,-11.004,0,98.82,0.587,1,Water Me (feat. Leon Ware),Theophilus London
0.00079,0.771,4.15,0.248,0.1,0.341,-20.815,0,139.937,0.281,1,Kathy Lee,Jessy Lanza
0.0259,0.69,3.759,0.548,0.00243,0.106,-9.587,0,121.509,0.693,1,Love Buzz,Shocking Blue
0.058,0.648,3.364,0.887,0.0,0.0382,-4.536,0,102.128,0.464,1,Beautiful Life (feat. Action Bronson & Joey Bada$$),Statik Selektah
0.0498,0.403,4.575,0.742,0.0,0.418,-5.889,0,90.336,0.734,1,Auditorium,Mos Def
0.0803,0.664,7.867,0.727,0.000253,0.38,-8.738,1,77.92,0.527,1,Disco Devil,"Lee ""Scratch"" Perry"
0.118,0.704,4.806,0.894,0.000115,0.386,-7.415,1,98.946,0.408,1,Frontier Psychiatrist,The Avalanches
0.00189,0.554,4.202,0.749,0.39,0.124,-7.365,1,168.045,0.824,1,Had Ten Dollaz,Cherry Glazerr
0.0174,0.446,4.03,0.752,0.0,0.128,-6.088,1,96.318,0.585,1,Sometimes,Heems
0.124,0.612,4.419,0.628,0.85,0.231,-7.82,1,172.176,0.373,1,VHS Sex,Com Truise
0.00838,0.587,3.924,0.866,3.55e-05,0.15,-6.444,1,107.986,0.42,1,Ambling Alp,Yeasayer
0.429,0.551,2.358,0.952,0.000686,0.0721,-4.886,1,136.958,0.628,1,All Day And All Of The Night,The Kinks
0.419,0.331,2.218,0.957,0.0,0.102,-6.101,0,143.299,0.561,1,Strychnine,The Sonics
0.106,0.912,3.234,0.317,0.000208,0.0723,-12.719,0,99.346,0.949,1,Who Is He (And What Is He to You?),Bill Withers
0.0211,0.697,3.941,0.905,0.893,0.119,-7.787,0,119.977,0.311,1,Acamar,Frankey
0.00799,0.883,6.367,0.333,0.804,0.257,-17.848,0,121.099,0.964,1,It Looks Like Love,Goody Goody
0.00236,0.733,3.873,0.87,0.00102,0.327,-6.199,1,118.449,0.657,1,Freak Connection - Edit,Cerrone
0.0602,0.803,7.438,0.579,0.000627,0.226,-11.156,0,108.567,0.726,1,"I'll Be Good - 12"" Mix",Rene & Angela
0.219,0.698,3.72,0.515,0.0,0.124,-13.029,1,85.023,0.712,1,Here I Come (Broader Than Broadway),Barrington Levy
0.0138,0.677,2.405,0.905,0.0,0.219,-4.597,1,89.988,0.742,1,Swords,M.I.A.
0.0169,0.648,3.297,0.862,0.0,0.0937,-4.527,0,127.857,0.176,1,Hands On The Wheel,ScHoolboy Q
0.315,0.65,3.179,0.448,0.0,0.0931,-9.979,1,85.045,0.193,1,Kush High,Eighty4 Fly
0.518,0.672,4.14,0.527,0.26,0.0946,-12.702,0,87.996,0.356,1,Métele,Buscabulla
0.0567,0.838,3.247,0.537,0.799,0.0991,-11.689,1,121.986,0.357,1,What I Might Do,Ben Pearce
0.0286,0.76,7.992,0.391,0.00691,0.0582,-8.73,1,116.873,0.965,1,Atomic Bomb,William Onyeabor
0.00909,0.646,4.653,0.621,0.000124,0.249,-11.358,1,90.986,0.408,1,World Restart,Kindness
0.0445,0.808,3.964,0.687,0.3,0.0933,-8.668,1,109.953,0.458,1,Swingin' Party,Kindness
0.119,0.716,4.397,0.647,1.38e-05,0.121,-4.008,1,131.04,0.159,1,Antidote,Travis Scott
0.0111,0.846,3.89,0.501,0.00257,0.0883,-6.076,1,118.001,0.825,1,Pieces,Tanlines
0.388,0.704,12.428,0.942,0.0147,0.302,-5.115,0,131.69,0.584,1,Zombie,Fela Kuti
2.84e-06,0.305,1.626,0.827,0.00245,0.335,-5.789,1,159.882,0.463,1,Time-Out,Terror Train
0.0115,0.82,5.829,0.616,0.445,0.082,-8.427,0,127.86,0.972,1,Let's Lovedance Tonight - Danny Krivit Re-edit - Dk Re-Edit,Gary's Gang
0.136,0.185,1.764,0.89,0.0,0.777,-4.182,1,163.315,0.322,1,I'm a Dildo,No Parents
0.00328,0.562,3.974,0.801,0.0,0.605,-3.069,0,169.988,0.634,1,Do It (High School Dropout),Tayyib Ali
0.376,0.565,3.627,0.86,0.000121,0.119,-5.449,1,95.019,0.782,1,Cadillac Girl,Only Real
0.196,0.464,3.318,0.772,0.0088,0.0716,-5.046,0,107.651,0.627,1,Today,Tom Scott
0.248,0.576,3.92,0.602,0.000609,0.144,-6.591,0,141.345,0.57,1,"The Buzz (feat. Big K.R.I.T., Mataya & Young Tapz) - Bonus Track",Hermitude
0.0686,0.388,3.674,0.598,0.0,0.657,-9.485,0,154.78,0.641,1,I Choose You,Willie Hutch
0.602,0.637,2.607,0.498,0.119,0.305,-9.367,1,92.227,0.931,1,The Way You’d Love Her,Mac Demarco
0.0893,0.636,3.93,0.72,0.0178,0.0868,-6.195,1,124.944,0.444,1,Shooting Stars,Bag Raiders
0.000141,0.688,5.407,0.587,0.92,0.0421,-8.521,1,125.012,0.757,1,Bloom - Lane 8 Remix,ODESZA
0.0469,0.766,3.964,0.82,0.0,0.336,-5.851,1,117.012,0.401,1,Pacifier,Young Thug
0.133,0.402,3.449,0.794,0.0,0.133,-3.982,0,195.058,0.706,1,Powerful,Major Lazer
0.157,0.599,3.639,0.524,0.0,0.238,-8.036,1,83.013,0.44,1,Unbreakable,Janet Jackson
0.371,0.837,4.093,0.492,0.0401,0.102,-7.792,1,85.951,0.407,1,It's Strange (feat. K.Flay),Louis The Child
0.0124,0.612,3.863,0.858,0.0,0.0984,-5.437,0,145.306,0.451,1,Make Them Gold,CHVRCHES
0.19,0.63,5.812,0.671,0.753,0.466,-7.727,0,96.478,0.142,1,Don't Mean A Thing,Lapalux
0.0953,0.614,3.951,0.858,0.0559,0.125,-7.068,0,164.025,0.477,1,White Lies - The Soundmen Remix,Max Frost
0.27,0.446,4.329,0.89,0.661,0.451,-7.974,1,170.002,0.503,1,Sophia So Far,Goodnight Radio
0.0846,0.481,4.386,0.851,0.907,0.178,-4.528,1,174.144,0.852,1,Nimble Girl,Hotel Eden
0.00855,0.293,3.369,0.792,0.0111,0.133,-3.747,1,161.933,0.696,1,Grinder,Gary Clark Jr.
0.128,0.889,4.545,0.597,0.0004,0.0924,-7.301,0,119.999,0.261,1,Choices (Yup),E-40
0.088,0.673,5.794,0.857,0.0108,0.0754,-7.493,0,109.99,0.457,1,Two Brothers,Hanni El Khatib
0.0406,0.536,3.982,0.922,8.92e-05,0.214,-6.247,1,121.977,0.368,1,Walkabout (W/ Noah Lennox),Atlas Sound
0.0377,0.575,3.6,0.691,0.563,0.0657,-7.595,0,131.588,0.718,1,Ferus Gallery,Allah-Las
0.021,0.571,3.961,0.719,0.0,0.458,-7.206,0,80.694,0.538,1,Everybody Loves The Sunshine,Roy Ayers Ubiquity
0.0466,0.784,4.211,0.803,1.57e-05,0.0773,-3.458,0,111.044,0.79,1,Number One,Tuxedo
0.16,0.746,2.985,0.682,0.0,0.177,-6.353,1,98.977,0.836,1,Sick Beat,Kero Kero Bonito
0.00266,0.444,3.629,0.498,0.0299,0.135,-7.631,1,119.914,0.294,1,She a Go (feat. Spinn & Taso),DJ Rashad
0.0833,0.736,3.639,0.882,0.000349,0.354,-4.285,0,126.012,0.512,1,Lost You,Zeds Dead
0.445,0.915,3.053,0.54,3.63e-05,0.11,-6.578,1,100.039,0.113,1,Norf Norf,Vince Staples
0.304,0.75,3.826,0.835,0.0,0.165,-7.882,1,127.026,0.504,1,Eleven 11: / 11,Rob Curly
0.109,0.632,3.299,0.519,0.0,0.122,-7.207,1,99.999,0.602,1,Buffalo,Toro y Moi
0.0152,0.814,3.911,0.83,0.36,0.0899,-5.766,0,124.998,0.287,1,Talk About,Les Sins
0.273,0.893,2.367,0.378,0.0,0.141,-7.324,1,119.969,0.642,1,Probably Nu It,Tree
0.0146,0.823,4.572,0.768,1.03e-06,0.127,-6.21,1,115.021,0.207,1,Mamacita,Travis Scott
0.0573,0.639,4.735,0.749,0.0294,0.153,-5.916,0,84.452,0.553,1,Star,Gary Clark Jr.
0.726,0.49,4.822,0.376,2.54e-05,0.0849,-13.463,0,182.969,0.107,1,Gooey,Glass Animals
0.0487,0.289,4.55,0.523,0.000293,0.0561,-9.531,1,145.556,0.366,1,Walk On By - Single Version,Isaac Hayes
0.111,0.615,3.28,0.781,0.0,0.373,-4.838,0,105.967,0.664,1,Omen - Radio Edit,Disclosure
0.0207,0.808,4.873,0.41,0.364,0.0769,-12.428,1,122.663,0.752,1,Champagne Coast,Blood Orange
0.102,0.775,7.062,0.528,0.582,0.233,-7.756,1,94.967,0.961,1,Running Back To You,The Juan Maclean
0.00757,0.393,4.353,0.838,0.145,0.223,-3.815,1,142.019,0.474,1,BKNY,Fat Tony
0.01,0.449,3.19,0.416,0.122,0.0778,-5.571,1,140.804,0.118,1,Pains,Silk Rhodes
2.24e-05,0.595,3.735,0.549,0.835,0.274,-10.41,0,122.199,0.131,1,Night Drive,Part Time
0.038,0.728,2.945,0.62,0.0,0.342,-7.533,1,81.998,0.904,1,"Flex (Ooh, Ooh, Ooh)",Rich Homie Quan
0.765,0.561,3.563,0.896,0.685,0.124,-4.903,1,86.808,0.654,1,Indian Food,Dumbo Gets Mad
0.775,0.758,3.604,0.343,0.0,0.11,-9.044,0,99.995,0.218,1,Childs Play (feat. Chance the Rapper),SZA
0.000429,0.782,5.862,0.938,0.121,0.118,-8.692,0,118.086,0.872,1,Lets Start the Dance,Bohannon
0.323,0.839,6.151,0.48,0.0505,0.0758,-12.223,1,120.973,0.45,1,Rollerskate,Matias Aguayo
0.0301,0.226,4.117,0.261,0.0677,0.0628,-11.276,1,108.915,0.0795,1,Outro,M83
0.268,0.763,5.368,0.623,4.37e-06,0.0768,-6.128,1,115.032,0.369,1,Grindin’ My Whole Life,HS87
0.0626,0.858,4.249,0.717,0.243,0.216,-8.734,1,120.004,0.593,1,Slyd,!!!
0.000239,0.329,4.257,0.814,0.0944,0.0936,-6.005,1,120.462,0.403,1,The Moment,Tame Impala
0.317,0.727,3.286,0.599,0.0,0.219,-6.941,1,167.909,0.381,1,R.I.C.O. (feat. Drake),Meek Mill
0.00605,0.318,3.05,0.975,0.832,0.345,-4.211,1,174.205,0.683,1,Black And White,Parquet Courts
0.0818,0.61,4.844,0.791,0.0,0.0847,-10.918,0,85.338,0.938,1,Never Never Gonna Give Ya Up,Barry White
0.0021,0.646,3.663,0.892,0.00626,0.117,-5.015,1,119.998,0.935,1,Wait & See,Holy Ghost!
0.016,0.79,3.897,0.616,0.13,0.136,-7.081,1,111.038,0.373,1,Wait for a Minute,tUnE-yArDs
0.0385,0.484,3.425,0.492,0.66,0.111,-9.297,1,76.467,0.193,1,5ft7,Tonstartssbandht
0.304,0.785,6.221,0.573,0.403,0.0824,-9.082,0,126.465,0.626,1,200 Press,James Blake
0.113,0.715,5.486,0.64,0.0418,0.0848,-7.168,1,113.507,0.398,1,Huarache Lights,Hot Chip
0.0414,0.811,5.206,0.635,0.142,0.204,-8.394,1,137.595,0.752,1,Leave House,Caribou
0.704,0.597,5.304,0.721,0.0119,0.188,-9.433,1,110.761,0.854,1,"Sweet Power, Your Embrace",James Mason
0.785,0.6,4.995,0.413,0.0289,0.109,-9.572,1,93.618,0.0768,1,Hunger Of The Pine,alt-J
0.629,0.811,2.35,0.461,1.4e-05,0.0767,-10.829,1,75.286,0.72,1,Money Money,Horace Andy
0.0167,0.797,3.531,0.961,0.919,0.107,-8.083,0,128.015,0.355,1,Symptom - Original Mix,Deapmash
0.391,0.799,2.618,0.657,3.16e-06,0.0763,-5.293,1,141.655,0.956,1,I'll Do a Little Bit More,The Olympics
0.0301,0.769,11.718,0.514,0.016,0.0394,-14.157,1,119.674,0.719,1,Who Is He And What Is He To You,Creative Source
0.27,0.865,7.708,0.896,0.0488,0.0676,-7.031,0,111.457,0.939,1,Bustin' Loose,Chuck Brown and the Soul Searchers
0.107,0.826,4.229,0.751,7.71e-05,0.0596,-9.621,0,105.909,0.919,1,I Wish,Stevie Wonder
0.96,0.508,4.176,0.325,0.00259,0.188,-11.627,1,92.187,0.271,1,Baby,Donnie & Joe Emerson
0.124,0.85,5.185,0.818,0.00135,0.349,-8.623,1,105.266,0.845,1,More Bounce To The Ounce,Zapp
0.0245,0.819,5.033,0.684,0.358,0.115,-6.97,1,130.268,0.84,1,Outlaw,War
0.0194,0.896,7.901,0.482,0.033,0.0273,-8.35,1,112.0,0.847,1,Walking Into Sunshine,Central Line
0.0129,0.401,9.882,0.661,7.72e-05,0.791,-6.111,0,107.998,0.173,1,Pyramids,Frank Ocean
0.0106,0.346,5.031,0.808,0.685,0.247,-5.791,0,219.331,0.711,1,Lazuli,Beach House
0.115,0.697,4.188,0.529,0.901,0.0895,-8.838,1,155.974,0.483,1,Oblivion,Grimes
0.195,0.605,3.493,0.732,0.0135,0.246,-5.643,0,195.978,0.136,1,Obedear,Purity Ring
0.034,0.691,7.089,0.71,0.00225,0.0903,-6.351,0,118.006,0.334,1,Flutes,Hot Chip
0.0079,0.428,5.274,0.74,0.935,0.0985,-10.026,1,134.981,0.0576,1,Club Rez,Girl Unit
0.00525,0.555,4.387,0.612,0.0,0.346,-7.841,0,100.036,0.319,1,Cry Like A Ghost,Passion Pit
0.482,0.732,2.792,0.468,0.809,0.371,-13.662,0,118.994,0.191,1,Chained,The xx
0.0124,0.633,4.749,0.926,0.689,0.156,-4.056,1,152.032,0.512,1,Disparate Youth,Santigold
0.000199,0.284,2.364,0.961,0.0,0.365,-3.993,1,186.287,0.199,1,Cheap Beer,FIDLAR
0.119,0.68,5.23,0.489,2.86e-05,0.606,-7.837,0,74.04,0.261,1,Swimming Pools (Drank) - Extended Version,Kendrick Lamar
0.0463,0.578,3.469,0.825,0.0201,0.162,-4.659,0,113.907,0.959,1,Origins,Tennis
0.0602,0.658,2.612,0.835,0.00781,0.14,-7.165,0,124.654,0.568,1,Affection,Crystal Castles
0.00914,0.385,3.008,0.902,0.522,0.317,-5.464,1,159.939,0.52,1,Comeback Kid,Sleigh Bells
0.0555,0.735,4.34,0.798,0.0627,0.161,-6.175,1,113.997,0.469,1,Losing You,Solange
0.132,0.635,2.332,0.766,0.0,0.122,-6.449,1,93.603,0.675,1,Grown Up,Danny Brown
0.0101,0.569,5.095,0.857,0.0145,0.141,-5.571,1,104.981,0.291,1,"It's Not My Fault, I'm Happy",Passion Pit
0.000613,0.469,6.461,0.823,0.000829,0.185,-3.948,0,122.316,0.138,1,How Deep Is Your Love?,The Rapture
0.0571,0.502,4.797,0.632,0.054,0.226,-9.971,0,82.738,0.207,1,Are you... Can you... Were you? (Felt),Shabazz Palaces
0.0212,0.597,4.341,0.798,0.473,0.143,-5.307,1,99.999,0.383,1,Second Song,TV On The Radio
0.459,0.673,2.201,0.764,0.000237,0.0955,-5.482,1,182.13,0.551,1,Mornin',Star Slinger
0.198,0.507,4.774,0.739,0.865,0.185,-9.728,1,87.569,0.17,1,Before,Washed Out
0.0198,0.517,4.084,0.491,1.31e-06,0.0786,-13.742,0,104.996,0.331,1,Midnight City,M83
0.00417,0.356,3.228,0.872,0.00975,0.0997,-7.837,1,166.3,0.592,1,Lonely Boy,The Black Keys
0.00529,0.563,3.343,0.924,0.883,0.145,-3.909,0,94.057,0.6,1,Caffeinated Consciousness,TV On The Radio
0.0039,0.567,2.948,0.876,0.0,0.531,-4.573,0,114.902,0.697,1,Wild Window,Fool's Gold
0.00501,0.633,4.4,0.884,1.93e-05,0.134,-4.158,0,111.98,0.455,1,Polish Girl,Neon Indian
0.929,0.445,4.17,0.461,0.167,0.623,-11.488,1,119.951,0.091,1,Calgary,Bon Iver
0.00145,0.575,4.18,0.625,0.0,0.0817,-5.296,0,111.984,0.295,1,Civilization,Justice
0.369,0.662,3.946,0.571,0.000197,0.0908,-7.382,0,152.009,0.442,1,Headlines,Drake
0.00096,0.573,4.28,0.946,0.00191,0.115,-5.065,1,151.817,0.769,1,Michael Jackson,Das Racist
0.0244,0.605,6.156,0.755,0.586,0.0937,-5.169,1,122.3,0.367,1,Need You Now,Cut Copy
0.00632,0.374,2.883,0.937,0.0207,0.186,-3.882,1,149.812,0.337,1,Abducted,Cults
0.158,0.714,3.122,0.924,1.29e-05,0.91,-2.91,0,77.516,0.897,1,Gucci Gucci,Kreayshawn
0.00441,0.207,4.794,0.878,0.421,0.341,-7.212,1,89.969,0.135,1,Eyes Be Closed,Washed Out
0.0729,0.589,4.137,0.938,0.942,0.166,-10.475,0,120.007,0.556,1,Echoes,Washed Out
0.652,0.36,3.63,0.362,0.000128,0.107,-7.102,1,116.846,0.144,1,The Daily Mail,Radiohead
0.00091,0.516,4.184,0.66,0.0,0.0663,-5.002,0,112.065,0.238,1,Civilization,Justice
0.126,0.579,3.537,0.767,3.28e-05,0.384,-3.713,1,144.001,0.67,1,Punch Drunk Love,Teams vs. Star Slinger
0.0184,0.845,6.923,0.59,0.00581,0.084,-8.225,1,126.024,0.346,1,Principles,Benoit & Sergio
0.0914,0.568,4.622,0.662,0.459,0.317,-10.651,0,173.937,0.452,1,Slow Peels,Com Truise
0.154,0.716,3.467,0.724,0.000309,0.224,-8.06,1,137.131,0.698,1,Dead Wrong,Hanni El Khatib
0.386,0.791,5.291,0.729,0.0126,0.0771,-9.856,0,108.274,0.717,1,Do It Roger,Zapp
0.00983,0.795,3.636,0.578,0.743,0.115,-8.507,0,127.014,0.639,1,Pharaohs (feat. Roses Gabor),SBTRKT
0.00215,0.584,5.306,0.761,0.0217,0.0989,-5.056,1,122.494,0.722,1,No Fun,The Stooges
0.676,0.679,4.705,0.709,0.0,0.292,-5.851,0,84.543,0.677,1,Computer Love,Zapp
0.0693,0.646,3.001,0.947,0.0,0.283,-2.762,1,164.111,0.957,1,Dutchie Courage,Star Slinger
0.0961,0.704,4.029,0.49,0.000114,0.157,-6.667,1,155.909,0.646,1,Osaka Loop Line,Discovery
0.00254,0.812,3.955,0.554,0.698,0.0558,-10.978,1,123.289,0.786,1,White Horse,Laid Back
0.394,0.76,8.669,0.971,0.775,0.138,-4.582,0,125.439,0.992,1,Abataka - Original Mix,Ida Engberg
2.15e-05,0.657,3.577,0.699,0.153,0.0525,-4.718,0,123.017,0.531,1,Danger! High Voltage (Soulchild Radio Mix),Electric Six
0.185,0.731,3.458,0.812,0.154,0.131,-6.691,1,91.96,0.861,1,Say Please,Teams vs. Star Slinger
0.00649,0.805,3.555,0.596,0.00772,0.299,-6.007,1,81.004,0.753,1,You Don't Love Me (No No No),Dawn Penn
0.00947,0.718,2.866,0.844,0.711,0.122,-8.045,1,94.988,0.54,1,The Yes Strut,Teams vs. Star Slinger
0.0507,0.597,3.063,0.746,0.000198,0.493,-7.991,0,172.215,0.891,1,86 Carrot Gold,Teams vs. Star Slinger
0.738,0.698,1.684,0.923,8.21e-06,0.296,-5.382,0,95.009,0.779,1,Close to Me,Teams vs. Star Slinger
0.000419,0.823,4.328,0.811,0.0745,0.176,-6.158,1,104.63,0.718,1,How Do You See Me Now,Zdar
0.00176,0.819,3.862,0.777,0.0931,0.0627,-7.734,0,104.651,0.769,1,See Me Now,Cassius
